incident_id,equipment_id,date,problem,priority,description,type,cpu,ram_gb,storage,purchase_year,wear_percent,status
318,162,2023-11-14,Не загружается ОС,Средний,Проблема выявлена пользователем,Моноблок,i3,8,SSD 256GB,2020,16,Работает
548,162,2024-07-01,Артефакты на экране,Низкий,Инцидент повторяется регулярно,Моноблок,i3,8,SSD 256GB,2020,16,Работает
664,162,2024-10-25,Сбой питания,Средний,Инцидент повторяется регулярно,Моноблок,i3,8,SSD 256GB,2020,16,Работает
755,162,2025-01-24,Перегрев,Низкий,Инцидент повторяется регулярно,Моноблок,i3,8,SSD 256GB,2020,16,Работает
836,162,2025-04-15,Синий экран,Высокий,Проблема выявлена пользователем,Моноблок,i3,8,SSD 256GB,2020,16,Работает
1283,162,2026-07-06,Проблемы с драйверами,Высокий,Инцидент повторяется регулярно,Моноблок,i3,8,SSD 256GB,2020,16,Работает
1369,162,2026-09-30,Не работает интернет,Низкий,Проблема выявлена пользователем,Моноблок,i3,8,SSD 256GB,2020,16,Работает
1855,162,2028-01-29,Неисправность жесткого диска,Высокий,Проблема выявлена пользователем,Моноблок,i3,8,SSD 256GB,2020,16,Работает
320,342,2023-11-16,Перегрев,Средний,Проблема выявлена пользователем,Ноутбук,Ryzen 7,16,SSD 256GB,2016,60,На списание
1050,342,2025-11-15,Сильные торможения,Низкий,Инцидент повторяется регулярно,Ноутбук,Ryzen 7,16,SSD 256GB,2016,60,На списание
1238,342,2026-05-22,Сбой питания,Средний,Требуется замена комплектующих,Ноутбук,Ryzen 7,16,SSD 256GB,2016,60,На списание
321,309,2023-11-17,Сбой питания,Средний,Необходима диагностика,Моноблок,Ryzen 7,4,SSD 512GB,2017,17,Работает
1538,309,2027-03-18,Перегрев,Высокий,Проблема выявлена пользователем,Моноблок,Ryzen 7,4,SSD 512GB,2017,17,Работает
1563,309,2027-04-12,Проблемы с драйверами,Средний,Требуется замена комплектующих,Моноблок,Ryzen 7,4,SSD 512GB,2017,17,Работает
1919,309,2028-04-02,Сбой питания,Низкий,Инцидент повторяется регулярно,Моноблок,Ryzen 7,4,SSD 512GB,2017,17,Работает
322,379,2023-11-18,Сбой питания,Высокий,Проблема выявлена пользователем,ПК,i7,4,HDD 500GB,2020,49,На списание
1264,379,2026-06-17,Неисправность жесткого диска,Средний,Требуется замена комплектующих,ПК,i7,4,HDD 500GB,2020,49,На списание
1317,379,2026-08-09,Сильные торможения,Средний,Требуется замена комплектующих,ПК,i7,4,HDD 500GB,2020,49,На списание
1397,379,2026-10-28,Синий экран,Высокий,Проблема выявлена пользователем,ПК,i7,4,HDD 500GB,2020,49,На списание
1455,379,2026-12-25,Синий экран,Низкий,Проблема выявлена пользователем,ПК,i7,4,HDD 500GB,2020,49,На списание
1570,379,2027-04-19,Неисправность жесткого диска,Высокий,Необходима диагностика,ПК,i7,4,HDD 500GB,2020,49,На списание
1616,379,2027-06-04,Сбой питания,Низкий,Требуется замена комплектующих,ПК,i7,4,HDD 500GB,2020,49,На списание
324,435,2023-11-20,Перегрев,Низкий,Необходима диагностика,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
354,435,2023-12-20,Сильные торможения,Высокий,Требуется замена комплектующих,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
432,435,2024-03-07,Синий экран,Средний,Проблема выявлена пользователем,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
1148,435,2026-02-21,Артефакты на экране,Низкий,Инцидент повторяется регулярно,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
1259,435,2026-06-12,Перегрев,Низкий,Требуется замена комплектующих,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
1567,435,2027-04-16,Сильные торможения,Низкий,Требуется замена комплектующих,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
1950,435,2028-05-03,Синий экран,Высокий,Необходима диагностика,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
1970,435,2028-05-23,Сильные торможения,Низкий,Проблема выявлена пользователем,Ноутбук,i7,16,SSD 512GB,2020,48,На списание
326,42,2023-11-22,Артефакты на экране,Высокий,Проблема выявлена пользователем,Моноблок,i5,8,HDD 1TB,2021,51,На списание
328,416,2023-11-24,Сильные торможения,Высокий,Проблема выявлена пользователем,ПК,i5,4,SSD 256GB,2020,88,На списание
1595,416,2027-05-14,Проблемы с драйверами,Средний,Проблема выявлена пользователем,ПК,i5,4,SSD 256GB,2020,88,На списание
1846,416,2028-01-20,Синий экран,Средний,Инцидент повторяется регулярно,ПК,i5,4,SSD 256GB,2020,88,На списание
1933,416,2028-04-16,Проблемы с драйверами,Высокий,Необходима диагностика,ПК,i5,4,SSD 256GB,2020,88,На списание
332,497,2023-11-28,Не загружается ОС,Низкий,Инцидент повторяется регулярно,Ноутбук,Ryzen 7,16,SSD 256GB,2016,13,Работает
1746,497,2027-10-12,Неисправность жесткого диска,Высокий,Необходима диагностика,Ноутбук,Ryzen 7,16,SSD 256GB,2016,13,Работает
335,383,2023-12-01,Не загружается ОС,Низкий,Инцидент повторяется регулярно,ПК,i5,16,HDD 500GB,2021,34,Требует ремонта
1310,383,2026-08-02,Не загружается ОС,Низкий,Необходима диагностика,ПК,i5,16,HDD 500GB,2021,34,Требует ремонта
1814,383,2027-12-19,Сильные торможения,Высокий,Требуется замена комплектующих,ПК,i5,16,HDD 500GB,2021,34,Требует ремонта
